dew_point,temperature,pressure,cumulated_wind_speed,snow,rain,pollution_pm2.5
-19,11,1014,56.77,0,0,15
-19,10,1016,4.92,0,0,15
-19,9,1018,8.94,0,0,16
-19,8,1019,12.96,0,0,15
-18,8,1020,16.98,0,0,16
-19,7,1020,21.9,0,0,8
-19,6,1020,25.92,0,0,8
-17,5,1020,29.05,0,0,7
-18,5,1020,32.18,0,0,8
-16,3,1021,0.89,0,0,16
-13,2,1022,1.79,0,0,17
-12,4,1022,3.58,0,0,25
-20,6,1023,0.89,0,0,17
-20,7,1023,3.13,0,0,13
-21,8,1023,4.92,0,0,19
-20,9,1023,0.89,0,0,18
-14,10,1022,4.92,0,0,15
-11,10,1022,9.84,0,0,21
-14,11,1020,14.76,0,0,11
-16,12,1019,20.57,0,0,21
-17,13,1019,4.02,0,0,20
-21,13,1019,1.79,0,0,22
-18,12,1019,1.79,0,0,17
-16,10,1019,1.79,0,0,60
-7,10,1020,5.81,0,0,97
-4,8,1021,7.6,0,0,120
-3,9,1022,9.39,0,0,111
-3,5,1022,11.18,0,0,109
-3,4,1022,1.79,0,0,110
-3,1,1022,0.89,0,0,93
-4,1,1022,1.79,0,0,103
-4,0,1022,1.79,0,0,100
-6,2,1022,0.89,0,0,110
-6,1,1023,0.89,0,0,100
-5,1,1024,0.45,0,0,93
-3,2,1024,1.79,0,0,97
-3,3,1024,3.13,0,0,116
-4,5,1024,7.15,0,0,127
-8,9,1023,4.02,0,0,117
-11,9,1023,4.02,0,0,90
-14,10,1022,8.94,0,0,78
-11,10,1021,12.96,0,0,119
-8,9,1020,16.98,0,0,121
-9,10,1020,18.77,0,0,108
-9,10,1020,20.56,0,0,93
-7,9,1019,3.13,0,0,97
-6,9,1019,4.92,0,0,100
-4,7,1020,1.79,0,0,101
-4,6,1021,3.13,0,0,80
-5,4,1022,7.15,0,0,75
-5,4,1022,11.17,0,0,58
-7,4,1023,14.3,0,0,66
-6,3,1023,17.43,0,0,60
-6,3,1023,19.22,0,0,72
-7,3,1023,22.35,0,0,75
-8,3,1022,0.45,0,0,82
-7,3,1022,0.9,0,0,85
-8,2,1022,1.79,0,0,82
-7,2,1023,3.58,0,0,81
-5,1,1023,5.37,0,0,84
-7,6,1023,8.5,0,0,90
-7,7,1024,3.13,0,0,93
-7,7,1024,6.26,0,0,100
-6,8,1024,9.39,0,0,122
-6,9,1023,12.52,0,0,90
-5,10,1022,15.65,0,0,97
-4,11,1021,19.67,0,0,116
-2,10,1021,24.59,0,0,110
-1,9,1020,29.51,0,0,98
0,7,1020,33.53,0,0,104
0,7,1021,37.55,0,0,85
0,6,1021,41.57,0,0,91
0,5,1022,44.7,0,0,98
0,4,1023,47.83,0,0,107
0,4,1023,49.62,0,0,100
0,3,1024,51.41,0,0,101
1,4,1024,53.2,0,0,107
1,4,1024,56.33,0,0,105
1,4,1023,59.46,0,0,106
1,4,1023,61.25,0,0,109
1,3,1022,63.04,0,0,130
1,3,1022,64.83,0,0,131
1,4,1022,66.62,0,0,140
2,4,1022,68.41,0,0,141
2,4,1022,70.2,0,0,155
2,4,1022,73.33,0,0,174
2,4,1022,76.46,0,0,193
2,5,1021,79.59,0,0,203
3,7,1020,81.38,0,0,230
3,6,1018,83.17,0,0,227
3,6,1017,86.3,0,0,251
3,7,1016,88.09,0,0,248
3,7,1015,91.22,0,0,243
3,7,1015,1.79,0,0,253
3,7,1015,3.58,0,0,258
3,5,1015,3.13,0,0,254
2,6,1015,4.92,0,0,259
2,5,1015,8.05,0,0,256
3,6,1015,11.18,0,0,255
3,7,1015,14.31,0,0,246
3,7,1015,0.89,0,0,244
3,6,1015,4.02,0,0,259
2,6,1014,0.89,0,0,244
3,7,1014,3.13,0,0,256
3,7,1014,1.79,0,0,250
3,4,1013,0.89,0,0,245
2,3,1014,1.79,0,0,247
3,6,1014,3.58,0,0,247
4,8,1014,5.37,0,0,158
-3,13,1014,5.81,0,0,18
-4,14,1015,14.75,0,0,15
-4,14,1016,23.69,0,0,15
0,15,1016,31.74,0,0,29
-2,15,1016,8.94,0,0,39
-4,16,1017,14.75,0,0,37
-7,15,1017,8.05,0,0,39
-6,15,1017,5.81,0,0,41
-7,14,1018,9.83,0,0,38
-7,14,1019,11.62,0,0,31
-9,11,1020,4.02,0,0,29
-10,8,1021,7.15,0,0,20
-12,10,1022,12.07,0,0,19
-20,10,1022,16.99,0,0,7
-18,9,1023,21.91,0,0,7
-14,6,1023,1.79,0,0,6
-13,4,1023,3.13,0,0,13
-12,4,1023,0.89,0,0,20
-9,1,1023,3.13,0,0,49
-7,1,1022,0.45,0,0,64
-6,-1,1022,1.34,0,0,96
-5,0,1022,1.79,0,0,122
-4,1,1022,0.89,0,0,133
-2,6,1022,1.79,0,0,0
-3,8,1021,3.58,0,0,175
-1,10,1021,1.79,0,0,176
1,13,1019,3.58,0,0,164
-2,14,1018,4.02,0,0,169
-3,16,1016,8.04,0,0,155
-3,17,1015,12.96,0,0,144
-4,18,1014,17.88,0,0,119
-5,18,1013,23.69,0,0,113
-5,18,1012,28.61,0,0,130
-5,17,1011,32.63,0,0,123
-3,14,1011,36.65,0,0,108
-3,14,1011,39.78,0,0,112
-2,11,1012,41.57,0,0,111
-1,10,1011,43.36,0,0,122
-2,11,1011,0.89,0,0,130
-2,8,1011,1.78,0,0,138
-1,6,1010,0.89,0,0,149
-1,5,1010,1.79,0,0,153
-1,3,1009,0.89,0,0,184
-1,3,1010,0.89,0,0,179
-1,3,1010,0.89,0,0,183
0,4,1010,0.89,0,0,194
1,4,1011,1.79,0,0,184
1,10,1012,3.58,0,0,153
-1,13,1012,3.13,0,0,150
-1,17,1012,4.02,0,0,126
0,18,1012,8.04,0,0,156
0,18,1012,15.19,0,0,156
2,19,1011,21,0,0,178
-1,18,1012,28.15,0,0,243
-1,17,1012,36.2,0,0,122
-3,16,1012,44.25,0,0,100
-4,16,1012,50.06,0,0,73
-4,14,1013,54.98,0,0,60
-4,12,1014,58.11,0,0,46
-4,11,1015,59.9,0,0,33
-4,10,1015,61.69,0,0,32
-4,9,1016,64.82,0,0,34
-4,8,1016,66.61,0,0,37
-3,7,1016,68.4,0,0,38
-4,9,1016,71.53,0,0,38
-4,9,1015,73.32,0,0,47
-4,8,1015,76.45,0,0,61
-4,9,1015,79.58,0,0,48
-4,8,1014,81.37,0,0,47
-3,8,1015,83.16,0,0,56
-4,9,1015,0.89,0,0,72
-4,10,1015,1.79,0,0,89
-5,10,1015,0.89,0,0,92
-5,10,1016,1.78,0,0,83
-5,11,1015,2.67,0,0,87
-5,11,1014,3.56,0,0,89
-5,11,1013,1.79,0,0,100
-5,11,1013,5.81,0,0,107
-1,9,1012,10.73,0,0,98
4,7,1012,16.54,0,1,78
5,7,1013,21.46,0,2,83
5,6,1013,26.38,0,3,84
5,6,1014,30.4,0,4,91
5,6,1015,34.42,0,5,99
5,6,1015,38.44,0,6,99
5,6,1016,42.46,0,7,111
5,6,1016,45.59,0,8,118
5,6,1016,49.61,0,9,122
5,6,1016,51.4,0,10,117
6,6,1017,54.53,0,11,113
5,6,1017,56.32,0,12,108
5,6,1017,59.45,0,13,110
5,6,1016,0.89,0,14,121
5,5,1016,1.79,0,0,122
5,6,1016,3.58,0,0,116
6,7,1017,6.71,0,0,106
7,9,1017,8.5,0,0,107
7,11,1017,13.42,0,0,111
4,14,1017,21.47,0,0,122
-3,14,1017,30.41,0,0,88
-5,14,1017,39.35,0,0,24
-5,14,1017,47.4,0,0,9
-7,13,1017,57.23,0,0,12
-9,13,1017,67.06,0,0,15
-6,12,1018,76,0,0,11
-5,9,1019,84.94,0,0,11
-10,9,1020,93.88,0,0,9
-8,7,1022,98.8,0,0,10
-10,5,1023,104.61,0,0,9
-9,4,1023,108.63,0,0,8
-9,3,1023,111.76,0,0,9
-9,2,1023,1.79,0,0,8
-9,3,1023,1.79,0,0,7
-9,2,1022,1.79,0,0,6
-8,3,1021,4.02,0,0,6
-7,1,1021,5.81,0,0,6
-4,-1,1020,0.89,0,0,5
-5,0,1020,1.79,0,0,12
-3,3,1020,3.58,0,0,9
-9,7,1020,6.71,0,0,17
-11,10,1020,13.86,0,0,11
-13,11,1020,19.67,0,0,16
-12,12,1018,27.72,0,0,13
-11,12,1017,4.02,0,0,10
-12,13,1016,8.94,0,0,12
-11,14,1015,3.13,0,0,10
-12,14,1014,1.79,0,0,15
-12,14,1013,3.13,0,0,11
-13,13,1012,6.26,0,0,13
-12,12,1011,9.39,0,0,11
-10,9,1011,12.52,0,0,14
-10,10,1012,16.54,0,0,24
-9,8,1012,19.67,0,0,33
-8,7,1012,21.46,0,0,34
-7,7,1012,23.25,0,0,32
-8,6,1012,25.04,0,0,36
-8,6,1011,28.17,0,0,43
-7,6,1010,31.3,0,0,55
-3,4,1010,34.43,0,0,57
-3,3,1010,38.45,0,0,57
-3,3,1010,41.58,0,0,59
-3,3,1010,45.6,0,0,104
-3,4,1011,49.62,0,0,90
-3,5,1011,54.54,0,0,69
-2,7,1011,58.56,0,0,67
-2,9,1010,62.58,0,0,63
-1,11,1008,66.6,0,0,71
-1,12,1007,71.52,0,0,77
-2,13,1006,75.54,0,0,80
-4,14,1005,80.46,0,0,89
-1,15,1004,86.27,0,0,106
-1,14,1003,91.19,0,0,114
-1,12,1003,96.11,0,0,126
-1,12,1003,101.03,0,0,97
-2,11,1005,104.16,0,0,83
-2,11,1006,105.95,0,0,97
-2,12,1008,1.79,0,0,90
4,9,1008,4.92,0,0,93
3,9,1008,3.13,0,0,78
2,8,1008,1.79,0,0,54
2,7,1007,3.13,0,0,59
1,7,1008,8.05,0,0,44
1,8,1009,5.81,0,0,22
-15,9,1010,14.75,0,0,27
-21,8,1010,24.58,0,0,33
-22,8,1011,34.41,0,0,29
-20,7,1012,45.59,0,0,13
-17,8,1012,56.77,0,0,15
-17,9,1013,68.84,0,0,17
-15,10,1013,80.91,0,0,16
-15,11,1013,92.98,0,0,14
-15,12,1012,104.16,0,0,14
-16,12,1012,115.34,0,0,12
-16,12,1012,126.52,0,0,17
-16,13,1012,136.35,0,0,13
-17,12,1012,148.42,0,0,12
-16,12,1013,159.6,0,0,17
-16,11,1014,168.54,0,0,12
-17,10,1014,178.37,0,0,16
-16,9,1015,187.31,0,0,10
-16,9,1016,196.25,0,0,15
-15,8,1016,203.4,0,0,11
-13,8,1016,212.34,0,0,13
-13,8,1015,221.28,0,0,12
-11,7,1016,229.33,0,0,10
-11,7,1015,239.16,0,0,8
-11,7,1016,247.21,0,0,6
-11,6,1017,251.23,0,0,8
-11,6,1018,260.17,0,0,8
-10,5,1018,265.09,0,0,9
-11,7,1019,270.01,0,0,9
-11,8,1019,278.95,0,0,11
-12,10,1020,286.1,0,0,10
-12,10,1021,295.04,0,0,12
-13,12,1021,302.19,0,0,13
-13,12,1020,309.34,0,0,13
-15,13,1020,316.49,0,0,14
-12,12,1020,321.41,0,0,14
-11,11,1020,1.79,0,0,14
-10,11,1019,4.02,0,0,11
-12,11,1020,12.07,0,0,11
-11,10,1020,20.12,0,0,12
-15,9,1021,25.93,0,0,13
-13,9,1022,33.08,0,0,14
-13,8,1022,40.23,0,0,22
-13,7,1023,46.04,0,0,11
-12,6,1023,51.85,0,0,11
-11,6,1022,56.77,0,0,10
-10,6,1022,62.58,0,0,10
-10,6,1022,68.39,0,0,11
-11,5,1022,73.31,0,0,9
-10,5,1021,79.12,0,0,11
-9,5,1021,84.93,0,0,8
-9,4,1021,89.85,0,0,9
-9,6,1021,94.77,0,0,11
-10,8,1021,102.82,0,0,8
-10,9,1021,110.87,0,0,12
-11,11,1021,120.7,0,0,12
-13,11,1020,129.64,0,0,12
-15,12,1019,138.58,0,0,10
-15,12,1018,147.52,0,0,10
-13,13,1018,157.35,0,0,14
-12,12,1017,167.18,0,0,17
-13,13,1016,175.23,0,0,10
-14,11,1016,182.38,0,0,7
-14,11,1016,189.53,0,0,6
-14,10,1017,194.45,0,0,10
-14,9,1017,197.58,0,0,17
-15,9,1018,201.6,0,0,17
-16,9,1018,204.73,0,0,21
-13,7,1018,207.86,0,0,26
-13,7,1019,210.99,0,0,21
-12,7,1019,214.12,0,0,27
-10,1,1019,218.14,0,0,29
-11,3,1019,219.93,0,0,41
-10,2,1019,223.06,0,0,16
-10,2,1019,224.85,0,0,15
-11,6,1019,229.77,0,0,13
-12,8,1020,236.92,0,0,19
-13,10,1020,245.86,0,0,19
-14,11,1021,255.69,0,0,18
-15,12,1020,263.74,0,0,0
-15,14,1020,271.79,0,0,10
-16,15,1019,280.73,0,0,13
-17,16,1018,288.78,0,0,12
-16,17,1017,295.93,0,0,14
-17,18,1016,305.76,0,0,9
-17,18,1016,313.81,0,0,8
-18,17,1016,321.86,0,0,6
-18,16,1016,329.91,0,0,6
-16,13,1016,1.79,0,0,5
-12,11,1017,3.58,0,0,11
-7,8,1017,0.89,0,0,22
-11,9,1017,1.79,0,0,41
-13,12,1017,5.81,0,0,49
-11,9,1017,8.94,0,0,32
-7,6,1017,0.89,0,0,38
-8,5,1017,1.78,0,0,41
-4,4,1016,0.89,0,0,35
-4,2,1016,0.89,0,0,42
-6,3,1016,1.34,0,0,55
-6,1,1016,3.13,0,0,62
-4,5,1016,0.89,0,0,66
-7,10,1016,0.89,0,0,64
-8,12,1016,1.78,0,0,53
-10,14,1016,1.79,0,0,62
-12,16,1015,3.58,0,0,53
-10,18,1014,0.89,0,0,50
-10,18,1013,1.79,0,0,62
-9,21,1011,4.92,0,0,74
-8,23,1009,8.94,0,0,41
-8,23,1008,13.86,0,0,29
-6,23,1008,19.67,0,0,45
-4,21,1008,22.8,0,0,54
-3,20,1008,1.79,0,0,52
-1,17,1009,2.68,0,0,51
-2,18,1008,1.79,0,0,47
0,20,1007,7.6,0,0,52
0,18,1006,0.89,0,0,54
1,11,1006,0.89,0,0,59
1,11,1005,0.89,0,0,57
2,15,1004,3.13,0,0,65
1,8,1003,0.89,0,0,91
1,8,1002,1.78,0,0,100
2,7,1002,2.67,0,0,109
2,5,1002,1.79,0,0,101
4,9,1002,3.58,0,0,111
3,13,1002,1.79,0,0,101
3,17,1002,1.79,0,0,110
2,19,1002,1.79,0,0,117
2,23,1002,3.13,0,0,132
0,25,1002,4.92,0,0,117
2,26,1002,11.18,0,0,75
1,24,1002,21.01,0,0,25
0,26,1003,29.95,0,0,14
-2,25,1003,38,0,0,16
-4,23,1004,47.83,0,0,13
-5,21,1005,57.66,0,0,10
-6,17,1006,65.71,0,0,10
-9,17,1007,75.54,0,0,8
-9,14,1009,81.35,0,0,10
-13,14,1010,88.5,0,0,10
-14,13,1011,7.15,0,0,12
-15,12,1012,15.2,0,0,8
-16,11,1013,19.22,0,0,6
-18,10,1013,4.92,0,0,5
-18,8,1013,1.79,0,0,6
-14,4,1013,3.13,0,0,7
-15,5,1014,4.02,0,0,6
-15,5,1014,7.15,0,0,4
-17,8,1014,11.17,0,0,6
-18,10,1015,3.13,0,0,9
-18,11,1015,1.79,0,0,7
-18,12,1014,1.79,0,0,10
-13,14,1013,0.89,0,0,34
-5,15,1011,3.13,0,0,59
-5,15,1010,7.15,0,0,53
-6,16,1009,11.17,0,0,45
-5,16,1008,16.98,0,0,38
-6,17,1007,22.79,0,0,39
-6,16,1006,27.71,0,0,45
-5,15,1005,32.63,0,0,42
-4,14,1005,36.65,0,0,43
-4,14,1005,39.78,0,0,50
-4,13,1005,42.91,0,0,48
-3,12,1006,46.04,0,0,56
-2,10,1006,49.17,0,0,63
-3,11,1006,52.3,0,0,59
-2,9,1005,0.89,0,0,53
-1,8,1005,1.79,0,0,42
-1,8,1005,3.58,0,0,44
-1,7,1005,0.89,0,0,50
-1,7,1004,1.78,0,0,65
-1,6,1005,0.89,0,0,70
1,9,1005,0.89,0,0,73
-2,11,1006,1.79,0,0,71
-4,13,1005,3.13,0,0,62
-4,14,1005,1.79,0,0,73
-3,16,1004,4.92,0,0,73
-3,17,1003,8.94,0,0,78
-3,19,1002,12.96,0,0,79
-1,18,1001,17.88,0,0,79
1,19,1000,22.8,0,0,89
2,18,1000,28.61,0,0,99
3,17,1000,34.42,0,0,0
4,15,1000,41.57,0,0,102
3,13,1001,47.38,0,0,81
2,12,1002,52.3,0,0,69
1,11,1003,55.43,0,0,64
0,10,1003,57.22,0,0,55
-1,10,1003,59.01,0,0,53
-1,9,1003,62.14,0,0,50
0,10,1004,4.02,0,0,57
0,9,1002,0.45,0,0,53
0,10,1003,2.24,0,0,63
1,9,1003,1.79,0,0,64
0,8,1003,3.58,0,0,61
1,6,1004,6.71,0,0,63
2,11,1005,8.5,0,0,58
1,13,1006,3.13,0,0,74
2,15,1007,6.26,0,0,70
1,17,1007,11.18,0,0,80
-1,18,1008,16.1,0,0,0
-3,19,1007,20.12,0,0,70
-4,21,1007,0.89,0,0,57
-4,21,1006,2.68,0,0,39
-3,21,1006,4.47,0,0,36
-5,21,1005,6.26,0,0,28
-3,20,1006,4.02,0,0,0
0,19,1006,9.83,0,0,27
-2,15,1007,16.98,0,0,62
-2,12,1010,21.9,0,0,96
-2,11,1011,26.82,0,0,81
-1,10,1012,32.63,0,0,78
-1,9,1013,37.55,0,0,75
0,9,1013,41.57,0,0,57
1,8,1013,44.7,0,0,48
1,8,1013,47.83,0,0,52
1,8,1013,49.62,0,0,47
1,8,1012,0.89,0,0,37
1,8,1012,1.79,0,0,27
1,8,1012,4.92,0,0,28
1,9,1013,8.05,0,0,34
1,9,1013,9.84,0,0,45
-1,11,1012,15.65,0,0,51
-3,12,1011,21.46,0,0,49
-4,13,1010,27.27,0,0,32
-4,14,1010,31.29,0,0,41
-5,15,1009,34.42,0,0,46
-3,16,1008,37.55,0,0,55
-5,16,1008,40.68,0,0,63
-4,16,1007,44.7,0,0,72
-4,15,1008,47.83,0,0,68
-5,14,1009,51.85,0,0,60
-7,13,1010,55.87,0,0,55
-8,12,1012,59,0,0,49
-8,12,1014,0.89,0,0,43
-6,9,1015,0.89,0,0,44
-5,9,1016,5.81,0,0,46
-7,11,1017,13.86,0,0,39
-8,9,1018,7.15,0,0,10
-10,8,1020,14.3,0,0,13
-11,7,1021,5.81,0,0,9
-12,7,1022,9.83,0,0,6
-12,6,1023,4.02,0,0,8
-12,5,1024,7.15,0,0,10
-14,8,1025,11.17,0,0,8
-16,9,1026,16.98,0,0,9
-17,10,1026,21.9,0,0,9
-16,10,1026,29.05,0,0,7
-17,11,1025,34.86,0,0,8
-16,12,1024,39.78,0,0,6
-19,14,1023,7.15,0,0,6
-18,14,1022,5.81,0,0,4
-20,14,1021,9.83,0,0,7
-20,14,1020,13.85,0,0,6
-20,14,1020,4.92,0,0,7
-20,13,1020,4.92,0,0,9
-19,12,1021,8.05,0,0,8
-16,11,1022,1.79,0,0,16
-16,11,1023,3.58,0,0,25
-16,11,1024,0.89,0,0,28
-16,11,1024,1.79,0,0,23
-10,9,1024,1.79,0,0,41
-2,8,1024,7.6,0,0,41
-1,7,1024,12.52,0,0,56
-1,6,1025,15.65,0,0,72
-2,7,1025,18.78,0,0,63
-4,6,1025,20.57,0,0,65
-4,6,1025,22.36,0,0,56
-4,7,1026,24.15,0,0,60
-4,8,1027,25.94,0,0,51
-5,8,1026,29.07,0,0,43
-1,8,1026,33.09,0,0,41
1,7,1026,40.24,0,0,43
-1,7,1025,4.02,0,0,28
-3,8,1025,4.02,0,0,35
-3,8,1024,8.04,0,0,40
-3,8,1023,12.06,0,0,41
-3,8,1022,16.08,0,0,59
-2,8,1022,21,0,0,57
-2,7,1022,26.81,0,0,51
0,7,1022,32.62,0,0,57
0,6,1023,37.54,0,0,64
1,5,1023,41.56,0,0,71
1,5,1023,45.58,0,0,77
1,5,1023,48.71,0,0,73
1,5,1023,51.84,0,0,67
1,4,1023,53.63,0,0,64
1,3,1023,55.42,0,0,65
1,3,1023,57.21,0,0,74
1,2,1022,0.89,0,0,80
0,1,1023,0.89,0,0,84
1,1,1023,0.89,0,0,83
3,4,1023,2.68,0,0,86
2,6,1023,4.47,0,0,92
1,8,1023,6.26,0,0,92
0,10,1023,0.89,0,0,84
-1,12,1022,2.68,0,0,75
-3,14,1021,4.47,0,0,78
-3,15,1020,6.26,0,0,75
-4,16,1019,10.28,0,0,81
-2,16,1018,4.92,0,0,70
-2,16,1017,9.84,0,0,69
-2,15,1017,15.65,0,0,63
-2,14,1018,21.46,0,0,75
-3,13,1018,27.27,0,0,67
-2,12,1019,31.29,0,0,73
-2,11,1020,36.21,0,0,81
-1,11,1020,38,0,0,78
0,8,1020,0.89,0,0,91
1,8,1021,1.79,0,0,105
1,6,1021,4.92,0,0,117
1,7,1021,0.89,0,0,118
2,5,1020,0.89,0,0,125
2,5,1021,1.78,0,0,123
2,4,1020,2.67,0,0,132
2,4,1020,0.89,0,0,126
3,6,1021,1.78,0,0,136
4,8,1021,0.89,0,0,151
4,10,1021,1.79,0,0,143
3,12,1021,3.58,0,0,153
3,15,1020,6.71,0,0,156
2,16,1019,10.73,0,0,164
3,16,1018,15.65,0,0,147
3,17,1016,19.67,0,0,134
2,18,1015,25.48,0,0,138
0,19,1014,31.29,0,0,140
0,18,1014,37.1,0,0,142
2,17,1014,42.02,0,0,149
3,16,1015,46.94,0,0,137
3,14,1016,50.96,0,0,126
3,13,1016,54.98,0,0,102
3,13,1016,58.11,0,0,89
3,13,1016,63.03,0,0,89
3,12,1016,67.05,0,0,104
4,11,1016,71.07,0,0,114
4,10,1015,74.2,0,0,120
4,9,1015,75.99,0,0,123
4,7,1016,0.89,0,0,128
3,7,1016,1.79,0,0,138
4,8,1016,4.92,0,0,147
5,9,1016,6.71,0,0,151
5,10,1016,9.84,0,0,160
6,12,1016,11.63,0,0,165
6,13,1016,1.79,0,0,175
6,14,1015,3.13,0,0,195
7,15,1015,7.15,0,0,201
7,15,1014,11.17,0,0,214
7,15,1014,16.09,0,0,236
7,16,1013,20.11,0,0,218
7,16,1012,25.03,0,0,228
7,15,1011,29.95,0,0,190
7,15,1012,33.08,0,0,158
6,15,1012,34.87,0,0,166
7,12,1012,0.89,0,0,171
7,11,1012,1.78,0,0,183
7,11,1012,1.79,0,0,197
7,13,1012,4.92,0,0,188
7,13,1012,8.94,0,0,152
7,12,1012,12.96,0,0,135
6,10,1012,16.09,0,0,135
6,10,1011,17.88,0,0,134
7,9,1011,21.01,0,0,140
7,9,1011,22.8,0,0,146
7,10,1011,25.93,0,0,175
7,10,1011,29.95,0,0,195
7,10,1012,31.74,0,0,203
7,11,1011,1.79,0,0,201
7,11,1011,1.79,0,0,214
8,13,1011,4.92,0,0,214
8,14,1010,1.79,0,0,229
8,13,1010,4.02,0,1,247
9,15,1009,0.89,0,0,250
9,16,1008,4.02,0,0,258
8,15,1010,4.92,0,0,260
8,15,1011,8.05,0,0,275
7,15,1011,0.89,0,0,258
7,12,1012,1.79,0,0,215
7,12,1012,0.89,0,0,200
8,11,1013,1.79,0,0,190
7,9,1013,0.89,0,0,217
7,8,1013,1.78,0,0,236
7,8,1013,2.67,0,0,224
7,8,1013,1.79,0,0,241
7,8,1013,0.89,0,0,217
6,7,1013,2.68,0,0,179
5,6,1012,4.47,0,0,154
4,5,1012,7.6,0,0,125
5,6,1012,10.73,0,0,148
8,9,1012,13.86,0,0,165
8,13,1011,15.65,0,0,125
7,15,1011,0.89,0,0,87
6,17,1010,1.79,0,0,85
2,21,1010,3.13,0,0,73
-2,23,1008,4.92,0,0,77
-6,24,1008,13.86,0,0,74
-10,24,1007,22.8,0,0,36
-11,25,1007,32.63,0,0,15
-8,24,1006,42.46,0,0,9
-6,20,1007,49.61,0,0,8
-3,19,1007,54.53,0,0,11
-4,18,1008,59.45,0,0,14
-2,17,1011,8.05,0,0,18
-5,17,1012,9.83,0,0,14
-4,15,1013,18.77,0,0,8
-4,14,1013,25.92,0,0,4
-5,13,1013,31.73,0,0,6
-4,12,1013,35.75,0,0,7
-4,13,1013,40.67,0,0,14
-4,12,1013,44.69,0,0,12
-5,12,1012,48.71,0,0,16
-7,12,1013,53.63,0,0,14
-8,13,1014,61.68,0,0,15
-7,15,1014,68.83,0,0,10
-8,16,1014,76.88,0,0,9
-8,17,1014,85.82,0,0,8
-9,19,1014,94.76,0,0,9
-10,20,1014,104.59,0,0,10
-9,21,1013,113.53,0,0,10
-9,22,1013,121.58,0,0,9
-11,22,1012,131.41,0,0,8
-12,23,1011,141.24,0,0,9
-12,23,1011,147.05,0,0,6
-15,22,1011,156.88,0,0,5
-16,21,1011,165.82,0,0,7
-15,19,1011,170.74,0,0,8
-13,14,1012,173.87,0,0,19
-10,14,1013,0.89,0,0,22
-6,12,1013,1.78,0,0,52
-13,17,1013,1.79,0,0,40
-7,11,1013,0.89,0,0,95
-6,10,1013,3.13,0,0,40
-5,10,1013,1.79,0,0,71
-3,9,1013,1.79,0,0,64
-4,10,1012,0.89,0,0,92
0,7,1012,0.89,0,0,83
0,7,1012,1.78,0,0,100
0,11,1012,2.67,0,0,115
-2,14,1013,3.56,0,0,70
-4,16,1012,1.79,0,0,83
-3,19,1012,0.89,0,0,87
0,20,1011,2.68,0,0,81
-1,22,1010,3.13,0,0,80
0,23,1009,7.15,0,0,80
1,24,1008,8.94,0,0,78
1,24,1007,12.96,0,0,70
1,24,1006,16.98,0,0,66
2,22,1006,21,0,0,74
1,22,1006,25.92,0,0,74
1,20,1006,30.84,0,0,80
0,19,1007,35.76,0,0,74
-3,17,1008,38.89,0,0,52
-3,17,1009,43.81,0,0,41
-2,17,1009,45.6,0,0,38
-1,16,1009,48.73,0,0,45
-1,15,1009,1.79,0,0,55
-1,14,1009,0.89,0,0,63
1,11,1009,0.89,0,0,69
1,11,1009,1.79,0,0,81
1,9,1009,3.58,0,0,122
2,9,1010,0.89,0,0,82
3,13,1011,1.78,0,0,55
-1,18,1011,1.79,0,0,62
-6,19,1012,4.02,0,0,61
-2,20,1012,7.15,0,0,46
0,21,1012,11.17,0,0,45
-1,22,1011,14.3,0,0,50
1,23,1010,18.32,0,0,54
2,24,1010,22.34,0,0,64
3,24,1009,26.36,0,0,75
1,24,1009,31.28,0,0,76
2,23,1009,36.2,0,0,70
4,22,1009,41.12,0,0,80
4,20,1010,45.14,0,0,82
5,19,1011,48.27,0,0,95
4,17,1012,51.4,0,0,77
4,16,1012,54.53,0,0,81
4,15,1013,56.32,0,0,97
4,15,1013,58.11,0,0,103
4,13,1012,61.24,0,0,85
4,13,1011,63.03,0,0,89
5,13,1011,0.89,0,0,96
5,11,1010,0.89,0,0,80
5,12,1010,0.89,0,0,85
6,11,1010,0.89,0,0,91
5,13,1010,0.89,0,0,81
5,14,1010,1.79,0,0,81
5,16,1010,4.92,0,0,94
6,15,1010,8.94,0,0,80
6,15,1010,0.89,0,0,79
7,17,1009,3.13,0,0,89
7,18,1009,4.92,0,0,85
7,18,1008,0.89,0,0,82
7,18,1007,1.78,0,0,85
7,18,1007,2.67,0,0,92
8,19,1007,3.56,0,0,92
7,19,1008,3.13,0,0,96
-5,19,1010,12.96,0,0,74
-9,20,1011,22.79,0,0,16
-8,19,1012,29.94,0,0,21
-5,16,1012,1.79,0,0,20
-10,19,1013,7.15,0,0,17
-10,19,1014,12.96,0,0,11
-11,17,1014,16.98,0,0,11
-11,16,1014,18.77,0,0,14
-2,11,1014,0.89,0,0,14
-3,9,1013,1.79,0,0,15
-1,8,1013,0.89,0,0,17
1,8,1013,1.78,0,0,17
1,14,1014,2.67,0,0,21
-4,20,1014,1.79,0,0,24
-9,22,1014,3.13,0,0,20
-9,23,1013,6.26,0,0,17
-9,25,1012,9.39,0,0,47
-8,27,1012,14.31,0,0,44
-11,27,1011,22.36,0,0,39
-11,28,1009,31.3,0,0,27
-14,29,1009,42.48,0,0,30
-14,29,1008,51.42,0,0,11
-15,28,1008,62.6,0,0,12
-13,27,1008,71.54,0,0,38
